name,all_names_seen,address,"sources(K=permit-name,O=OSM,V=Overture)",permit_id,is_kbbq,in_city_of_LA,lat,lon
350 DEGREE K-BBQ & BAR / 350 DEGREE K-BBQ & BAR,350 DEGREE K-BBQ & BAR / 350 DEGREE K-BBQ & BAR,11050 MAGNOLIA BLVD,K,FA0365255,True,True,34.16488995,-118.3722826
5 MINUTE BOWL / 5 MINUTE BOWL,5 MINUTE BOWL / 5 MINUTE BOWL | 5 Minute Bowl,440 S VERMONT AVE STE 101,V,FA0266117,False,True,34.065783,-118.2916283
8 Korean Bbq Buena Park,8 Korean Bbq Buena Park,9360 SE Eola Hills Rd,V,,True,True,34.06842063,-118.30938725
88 HOT DOG POCHA / 88 POCHA KOREAN CUISINE,88 HOT DOG POCHA / 88 POCHA KOREAN CUISINE,1610 W REDONDO BEACH BLVD STE 3,K,FA0358454,False,False,33.88980019,-118.3051031
8GAH SOONDAE / 8GAH SOONDAE,8GAH SOONDAE / 8GAH SOONDAE | 8th Korean Sausage Restaurant | Eighth Street Soondae,2703 W 8TH ST STE D,V,FA0004228,False,True,34.05787284,-118.2844321
A Taste of Koreatown,A Taste of Koreatown,3670 Wilshire Blvd,V,,False,True,34.06152,-118.305715
ALL THAT SHABU / ALL THAT SHABU,ALL THAT SHABU / ALL THAT SHABU | All That Shabu,100 E MAIN ST # 100,V,FA0297788,False,False,34.0953,-118.126036
APT LI-XIANG / APT LI-XIANG,APT LI-XIANG / APT LI-XIANG | Apt. Li-Xiang,411 E HUNTINGTON DR # 101D,V,FA0258859,False,False,34.140238265,-118.02195201
AWOOLIM / AWOOLIM,AWOOLIM / AWOOLIM | Awoolim,928 S WESTERN AVE STE 125,V,FA0151573,False,True,34.05484717,-118.30886
AYCE GOGI / AYCE GOGI,AYCE GOGI / AYCE GOGI,7128 VAN NUYS BLVD,K,FA0177041,True,True,34.20001766,-118.4485584
Aladdin Books Olympic,Aladdin Books Olympic,2777 W Olympic Blvd,V,,False,True,34.0528,-118.29409
Arado,Arado,,O,,False,True,34.0620463,-118.3143382
B & C FOOD INC / B & C FOOD INC,B & C FOOD INC / B & C FOOD INC | Paik's Bonga,22640 GOLDEN SPRINGS DR,O,FA0356444,True,False,34.007212,-117.820167
BAB & BANCHAN / BAB & BANCHAN,BAB & BANCHAN / BAB & BANCHAN | Heung Nam Myun Ok | Bab N Banchan / 밥N반찬 (구 흥남면옥),2748 SEPULVEDA BLVD,V,FA0330752,True,False,33.822507,-118.3336738
BAROO / BAROO,BAROO / BAROO | Baroo,905 E 2ND ST 109,V,FA0324480,False,True,34.047676015,-118.234808016
BB-Q CHICKEN / BB-Q CHICKEN,BB-Q CHICKEN / BB-Q CHICKEN | bb.q Chicken Palmdale,2315 E PALMDALE BLVD A,V,FA0353217,False,False,34.580511,-118.086031
BB.Q CHICKEN CANYON COUNTRY / BB.Q CHICKEN CANYON COUNTRY,BB.Q CHICKEN CANYON COUNTRY / BB.Q CHICKEN CANYON COUNTRY,27586 SIERRA HIGHWAY DR,K,FA0354292,False,False,34.416124,-118.454646
BBQ CHICKEN / BBQ CHICKEN,BBQ CHICKEN / BBQ CHICKEN,2222 FOOTHILL BLVD D,K,FA0312602,False,False,34.215881,-118.225984
BBQ CHICKEN / BBQ CHICKEN,BBQ CHICKEN / BBQ CHICKEN,23121 LYONS AVE,K,FA0312251,False,False,34.38005888,-118.5377436
BBQ CHICKEN / BBQ CHICKEN,BBQ CHICKEN / BBQ CHICKEN,6118 W SUNSET BLVD,K,FA0325297,False,True,34.097566988,-118.323024026
BBQ CHICKEN / BBQ CHICKEN,BBQ CHICKEN / BBQ CHICKEN,3205 E CARSON ST,K,FA0312315,False,False,33.83268598,-118.155594
BBQ CHICKEN ALHAMBRA / BBQ CHICKEN ALHAMBRA,BBQ CHICKEN ALHAMBRA / BBQ CHICKEN ALHAMBRA,560 W MAIN ST STE A,K,FA0294712,False,False,34.092119,-118.132505
BBQ CHICKEN ARCADIA / BBQ CHICKEN ARCADIA,BBQ CHICKEN ARCADIA / BBQ CHICKEN ARCADIA,1101 W HUNTINGTON DR # K-107,K,FA0308758,False,False,34.13161202,-118.06634
BBQ CHICKEN BURBANK / BBQ CHICKEN BURBANK,BBQ CHICKEN BURBANK / BBQ CHICKEN BURBANK,124 N SAN FERNANDO BLVD,K,FA0319786,False,False,34.181268003,-118.308876966
BBQ CHICKEN HACIENDA HEIGHTS / BBQ CHICKEN HACIENDA HEIGHTS,BBQ CHICKEN HACIENDA HEIGHTS / BBQ CHICKEN HACIENDA HEIGHTS,17110 COLIMA RD STE C,K,FA0308017,False,False,33.990301,-117.934503
BBQ CHICKEN LA / BBQ CHICKEN LA,BBQ CHICKEN LA / BBQ CHICKEN LA,3450 W 6TH ST # 102,K,FA0224078,False,True,34.06357331,-118.2970398
BBQ CHICKEN LANCASTER / BBQ CHICKEN LANCASTER,BBQ CHICKEN LANCASTER / BBQ CHICKEN LANCASTER,1731 E AVENUE J,K,FA0398748,False,False,34.68968242,-118.0977657
BBQ CHICKEN LOMITA / BBQ CHICKEN LOMITA,BBQ CHICKEN LOMITA / BBQ CHICKEN LOMITA,2383 LOMITA BLVD UNIT 101,K,FA0292689,False,False,33.805159,-118.324767
BBQ CHICKEN ROWLAND HEIGHTS / BBQ CHICKEN ROWLAND HEIGHTS,BBQ CHICKEN ROWLAND HEIGHTS / BBQ CHICKEN ROWLAND HEIGHTS,19735 COLIMA RD # 1,K,FA0305499,False,False,33.98720301,-117.871785
BBQ CHICKEN TARZANA / BBQ CHICKEN TARZANA,BBQ CHICKEN TARZANA / BBQ CHICKEN TARZANA,5577 RESEDA BLVD,K,FA0324389,False,True,34.172111989,-118.536402974
BBQ CHICKEN TORRANCE / BBQ CHICKEN TORRANCE (H-MART FOOD COURT),BBQ CHICKEN TORRANCE / BBQ CHICKEN TORRANCE (H-MART FOOD COURT),4340 PACIFIC COAST HWY,K,FA0312288,False,False,33.80783402,-118.360535
BBQ CHICKEN WALNUT / BBQ CHICKEN WALNUT,BBQ CHICKEN WALNUT / BBQ CHICKEN WALNUT,505 N GRAND AVE,K,FA0402125,False,False,34.02773973,-117.8361496
BBQ CHICKEN WALNUT / BBQ CHICKEN WALNUT,BBQ CHICKEN WALNUT / BBQ CHICKEN WALNUT,505 N GRAND AVE # C,K,FA0303886,False,False,34.027413,-117.836573
BBQ CHICKEN WESTERN / BBQ CHICKEN WESTERN,BBQ CHICKEN WESTERN / BBQ CHICKEN WESTERN,1552 N CAHUENGA BLVD,K,FA0330336,False,True,34.0967969,-118.329453
BBQ CHICKEN WESTERN / BBQ CHICKEN WESTERN,BBQ CHICKEN WESTERN / BBQ CHICKEN WESTERN,125 N WESTERN AVE 105,K,FA0330207,False,True,34.073737,-118.309513
BBQ Garden,BBQ Garden,1707 Pico Blvd,V,,True,False,34.0180864183018,-118.47277504973722
BBQ HOUSE / BBQ HOUSE,BBQ HOUSE / BBQ HOUSE | BBQ All You Can Eat,3063 W 8TH ST,V,FA0352287,True,True,34.058044,-118.293633
BBQ NIGHT / BBQ NIGHT,BBQ NIGHT / BBQ NIGHT | BBQ Night,12545 CARSON ST,V,FA0137713,True,False,33.83190886,-118.0643209
BEULAH KITCHEN / BEULAH KITCHEN,BEULAH KITCHEN / BEULAH KITCHEN | Kim's Kitchen | Beulah Kitchen,1229 E COLORADO ST,V,FA0290187,False,False,34.143028,-118.238388
BHC CHICKEN / BHC CHICKEN,BHC CHICKEN / BHC CHICKEN | BBQ Chicken Los Angeles,3465 W 6TH ST 80,V,FA0330989,True,True,34.063811,-118.29736
BHC TOFU HOUSE / BHC TOFU HOUSE,BHC TOFU HOUSE / BHC TOFU HOUSE,371 S DOHENY DR,K,FA0363566,False,False,34.05967969,-118.3898132
BITES AND BASHES / BITES AND BASHES,BITES AND BASHES / BITES AND BASHES | Bites & Bashes Cafe,25600 NARBONNE AVE,O,FA0245133,False,False,33.79110999,-118.319946
BODHI LEAF TRADING COMPANY / BODHI LEAF TRADING COMPANY,BODHI LEAF TRADING COMPANY / BODHI LEAF TRADING COMPANY | ZingGa Grill,26910 SIERRA HWY # D2,V,FA0267571,True,False,34.4043,-118.46428
BOOLIE YA / BOOLIE YA,BOOLIE YA / BOOLIE YA | Boolieya,3959 WILSHIRE BLVD # B211,V,FA0278639,False,True,34.0617,-118.31329
BOOM BOOM CHICKEN / BOOM BOOM CHICKEN,BOOM BOOM CHICKEN / BOOM BOOM CHICKEN | Boom Boom Chicken,827 W PALMDALE BLVD,V,FA0164830,False,False,34.5871664,-118.1465634
BUIL SAMGYE TANG INC / BUIL SAMGYE TANG INC,BUIL SAMGYE TANG INC / BUIL SAMGYE TANG INC | Buil Samgye Tang,859 S WESTERN AVE,V,FA0272365,False,True,34.05671299,-118.3091433
BULGOGI / RESTAURANT,BULGOGI / RESTAURANT,3500 W 6TH ST 228,K,FA0400912,True,True,34.06355326,-118.2985834
BUNKER 21 / BUNKER 21,BUNKER 21 / BUNKER 21 | Bunker21,17631 PIONEER BLVD,V,FA0325570,False,False,33.870901006,-118.082803962
BURNING SHELL / BURNING SHELL,BURNING SHELL / BURNING SHELL | Jae Bu Do,3916 WILSHIRE BLVD,V,FA0328342,False,True,34.061458,-118.311842
Belly Bombz Kitchen,Belly Bombz Kitchen,11824 Artesia Blvd,V,,False,False,33.87265924010517,-118.08131827420162
Bellyful K-Food Soju and Beer,Bellyful K-Food Soju and Beer,9346 Corbin Ave Kitchen 1,V,,False,True,34.24053109,-118.56195079
Bibigo,Bibigo,3525 W Carson St,V,,False,False,33.8326277585845,-118.34874983726006
Bibigo,Bibigo,6000 Sepulveda Blvd,V,,False,False,33.98570028750456,-118.39363311325954
Bibigo,Bibigo,10252 Santa Monica Blvd,V,,False,True,34.05785062129704,-118.41922886057995
Bibigo,Bibigo,14006 Riverside Dr,V,,False,True,34.15699226527683,-118.43529061349554
Bibigo Fresh Korean Kitchen,Bibigo Fresh Korean Kitchen,150 Citadel Dr,V,,False,False,34.00546,-118.152862
Big Rice Korean Cuisine,Big Rice Korean Cuisine,5703 Rosemead Blvd,V,,False,False,34.103828462011975,-118.07391875757209
Bitbokki,Bitbokki,301 S Western Ave Suite 102,V,,False,True,34.06857286,-118.3096176
Blossom Bites & Eatery,Blossom Bites & Eatery,9626 Venice Boulevard,O,,False,True,34.0244732,-118.3963241
Bomb Chicken,Bomb Chicken,2300 S Garfield Ave,V,,False,False,34.03648111,-118.13023422
Bonjuk,Bonjuk,3500 W 6th St,V,,False,True,34.06313273,-118.29858105
Bonjuk,Bonjuk,3551 Wilshire Blvd,V,,False,True,34.06173367105207,-118.3019802601902
Bonjuk,Bonjuk,450 S Western Ave,V,,False,True,34.065637,-118.308674
Bonjuk and Bibimbap,Bonjuk and Bibimbap,1744 Nogales St,V,,False,False,33.98593187,-117.88836619
BuChun GamJaTang 부천 뼈다귀 감자탕,BuChun GamJaTang 부천 뼈다귀 감자탕,3055 W 7th St,V,,False,True,34.0601429140444,-118.29069133967212
Bulrocho,Bulrocho,955 S Vermont Ave,V,,False,True,34.05391815,-118.29198937
BÖP+HAGO,BÖP+HAGO,,O,,False,True,34.2364863,-118.5375761
CAFE FEVER / CAFE FEVER,CAFE FEVER / CAFE FEVER | Quest Cafe,11976 ARTESIA BLVD,V,FA0364118,False,False,33.87297598,-118.0774433
CAFE KOROBKGUR / CAFE KOROBKGUR,CAFE KOROBKGUR / CAFE KOROBKGUR | Borit Gogae,3464 W 8TH ST,V,FA0011939,False,True,34.24125659,-118.2675553
CALIFORNIA MARKET GIM BAP & UDON / CALIFORNIA MARKET GIM BAP & UDON,CALIFORNIA MARKET GIM BAP & UDON / CALIFORNIA MARKET GIM BAP & UDON | California Market Gimbap,450 S WESTERN AVE UNIT 105,V,FA0278341,False,True,34.065621,-118.3090845
CENTURY HOME BAP / CENTURY HOME BAP,CENTURY HOME BAP / CENTURY HOME BAP | Century Home Bap,4120 W OLYMPIC BLVD,V,FA0256474,False,True,34.05444159,-118.3224824
CHAINSAW / CHAINSAW,CHAINSAW / CHAINSAW | Angry Dak,5022 MELROSE AVE,V,FA0363547,False,True,34.08348935,-118.3099268
CHAMSUTGOL BBQ / CHAMSUTGOL BBQ,CHAMSUTGOL BBQ / CHAMSUTGOL BBQ | Chamsutgol BBQ,18722 E COLIMA RD,V,FA0288682,True,False,33.98692201,-117.895309
CHD,CHD,3377 Wilshire Blvd,V,,False,True,34.06193,-118.29742
CHEF KANG HANEUEM / CHEF KANG HANEUEM,CHEF KANG HANEUEM / CHEF KANG HANEUEM | HanEuem,539 S WESTERN AVE,V,FA0331946,False,True,34.064177,-118.309407
CHEF KANGS DASOM / CHEF KANGS DASOM,CHEF KANGS DASOM / CHEF KANGS DASOM | Dasom La | 꼴값김밥,3959 WILSHIRE BLVD STE A5,V,FA0329092,False,True,34.062128,-118.313381
CHICK + RICE / BBQ + RICE,CHICK + RICE / BBQ + RICE | BBQ + Rice,4481 SANTA MONICA BLVD,V,FA0305254,True,True,34.20150057,-118.5820986
CHICKEN TROOPERS / CHICKEN TROOPERS,CHICKEN TROOPERS / CHICKEN TROOPERS | Chicken Troopers,13302 ROSECRANS AVE,V,FA0299000,False,False,33.90213399,-118.04823
CHIMAC STAR / CHIMAC STAR,CHIMAC STAR / CHIMAC STAR | Chimac Star,3054 W 8TH ST UNIT 101-3,V,FA0248968,False,True,34.0577115,-118.2932415
CHO MAK / CHO MAK,CHO MAK / CHO MAK | Cho Mak,357 S WESTERN BLVD STE 101,V,FA0352284,False,True,34.067443,-118.309518
CHOENG WUN BUFFET RESTAURANT / CHOENG WUN BUFFET RESTAURANT,CHOENG WUN BUFFET RESTAURANT / CHOENG WUN BUFFET RESTAURANT | Choeng Wun Korean BBQ Buffet Restaurant,942 N WESTERN AVE,V,FA0014900,True,True,34.08755298,-118.3089645
CHON-DAK / CHON-DAK,CHON-DAK / CHON-DAK | Chon Dak,15915 S WESTERN AVE STE A & B,V,FA0267092,False,False,33.885809,-118.309596
CHUBBY CATTLE ROSEMEAD / CHUBBY CATTLE ROSEMEAD,"CHUBBY CATTLE ROSEMEAD / CHUBBY CATTLE ROSEMEAD | Chubby Cattle Rosemead, CA",8508 VALLEY BLVD STE C102,V,FA0326643,False,False,34.079213,-118.083798
CLUCK&CRISP / CLUCK&CRISP,CLUCK&CRISP / CLUCK&CRISP | Tomato Express Korean Grill,1220 S GREENWOOD AVE,V,FA0364304,False,False,33.99067645,-118.121908
CMC Gardena,CMC Gardena,15420 S Western Ave,V,,False,False,33.89121127,-118.30893614
COMBO HOUSE / COMBO HOUSE,COMBO HOUSE / COMBO HOUSE | Combo House,21080 GOLDEN SPRINGS DR,V,FA0202722,False,False,33.83199978,-118.2813258
CORNER GRILL / CORNER GRILL,CORNER GRILL / CORNER GRILL | Corner Grill,6585 FOOTHILL BLVD,V,FA0248237,False,True,34.24633106,-118.275689
CORRIDOR FLOW / CORRIDOR FLOW,CORRIDOR FLOW / CORRIDOR FLOW | Monster Kimbap,24614 NARBONNE AVE,O,FA0276174,False,False,33.80204967,-118.3198938
COTTONHI / COTTONHI,COTTONHI / COTTONHI | 88 Hotdog and Juicy Korean Street Food,3825 W 6TH ST,V,FA0177524,False,False,34.02846858,-118.1885563
COUNTRY KKOKKO / COUNTRY KKOKKO,COUNTRY KKOKKO / COUNTRY KKOKKO | Kko Kko Yang-Gopchang,1716 W REDONDO BEACH BLVD,V,FA0016822,False,False,33.88843154,-118.3078186
CRAB HOUSE / CRAB HOUSE,CRAB HOUSE / CRAB HOUSE | Crab House | 홍어와꽃게,923 S VERMONT AVE,V,FA0073375,False,True,34.05504067,-118.2918171
CRUNCHEESE / CRUNCHEESE,CRUNCHEESE / CRUNCHEESE | Cruncheese,400 S BALDWIN AVE # 9048,V,FA0303622,False,False,34.134938,-118.051
CULVER AND MAIN / CULVER AND MAIN,CULVER AND MAIN / CULVER AND MAIN | Hanjip Korean Bbq,3829 MAIN ST,V,FA0356014,True,False,34.02489469,-118.3946416
CUP BOB,CUP BOB,4003 Wilshire Blvd,V,,False,True,34.062127,-118.314569
California Gimbap & Udon,California Gimbap & Udon,833 S Western Ave #39,V,,False,True,34.05733509,-118.30960084
Cha Cha Chili,Cha Cha Chili,640-B Valley Blvd,V,,False,False,34.077933104164245,-118.13044909988875
Cheers Cafe,Cheers Cafe,1414 S Azusa Ave B1,V,,False,False,34.04894166,-117.90732018
Chego!,Chego!,3300 Overland Ave,V,,False,True,34.02773488856444,-118.41338652179363
Cheong Jin Ok,Cheong Jin Ok,2999 W 6th St,V,,False,True,34.06403762,-118.28677339
Chicken Hut,Chicken Hut,3600 Wilshire Blvd,V,,False,True,34.061261,-118.3036451
Cho Dang Tofu,Cho Dang Tofu,22549 Hawthorne Blvd,V,,False,False,33.82374780561569,-118.3519389225726
Cho Dang Tofu,Cho Dang Tofu,2814 Sepulveda Blvd,V,,False,False,33.822426,-118.335635
DA SARANG / DA SARANG,DA SARANG / DA SARANG | Masan Restaurant,2843 OLYMPIC BLVD,V,FA0324762,False,True,34.052924,-118.29598
DA SOM / DA SOM,DA SOM / DA SOM | The Barn Cafe and Restaurant,228 S OXFORD AVE,V,FA0277297,False,False,34.18370955,-118.2975077
DAE BOK JUNG / DAE BOK JUNG,DAE BOK JUNG / DAE BOK JUNG | DaeBokJung,2010 JAMES M WOOD BLVD,V,FA0250873,False,True,34.05298121,-118.2779535
DAE SUNG RO / DAE SUNG RO,DAE SUNG RO / DAE SUNG RO | Hak San - La,3101 W 8TH ST,V,FA0317522,False,True,34.057944014,-118.294416004
DAIKOKUYA MONTEREY PARK / DAIKOKUYA MONTEREY PARK,DAIKOKUYA MONTEREY PARK / DAIKOKUYA MONTEREY PARK | Honey Pig 2.0,111 N ATLANTIC BLVD STE 241,V,FA0060590,False,False,34.06292795,-118.1349545
DDAENG DDAENG YI / DDAENG DDAGNG YI,DDAENG DDAENG YI / DDAENG DDAGNG YI | 뒷골목 노래방,3285 WILSHIRE BLVD,V,FA0060683,False,True,34.06195706,-118.2936812
DHA RAE OAK RESTAURANT / DHA RAE OAK RESTAURANT,DHA RAE OAK RESTAURANT / DHA RAE OAK RESTAURANT | Dha Rae Ok,1106 S WESTERN AVE,V,FA0017778,False,True,34.05055424,-118.308879
DOME POCHANA / DOME POCHANA,DOME POCHANA / DOME POCHANA,13191 GLADSTONE AVE,K,FA0060966,False,True,34.31045487,-118.4280173
DON'S EATERY / DON'S EATERY,DON'S EATERY / DON'S EATERY | Don's Eatery,12972 LAKELAND RD,V,FA0278651,False,False,33.931395,-118.0555785
DOUBLE - O / DOUBLE - O,DOUBLE - O / DOUBLE - O | Double O Restaurant & Bar,20627 GOLDEN SPRINGS DR 1-K,V,FA0261551,False,False,33.997345,-117.855194
DOWNTOWN PEKING TAVERN / DOWNTOWN PEKING TAVERN,DOWNTOWN PEKING TAVERN / DOWNTOWN PEKING TAVERN | Seoul Sausage Company,236 S LOS ANGELES ST G,V,FA0323610,False,True,34.048987,-118.24376
"DURI SNACK, INC / DURI SNACK, INC","DURI SNACK, INC / DURI SNACK, INC | Duri Snack",17643 SHERMAN WAY 101,V,FA0331164,False,True,34.201549,-118.518148
Da Maat,Da Maat,2814 Sepulveda Blvd  Ste G,V,,False,False,33.822426,-118.335635
Ddong Ggo,Ddong Ggo,528 S Western Ave,V,,False,True,34.064442402692706,-118.30865448000269
Don Dae Gam,Don Dae Gam,1145 S Western Ave,V,,False,True,34.049731468188526,-118.30924047267868
Dong Dae Moon Dakhanmari,Dong Dae Moon Dakhanmari,3465 W 6th St #50,V,,False,True,34.0637767351983,-118.29712710890992
Dr. Chicken,Dr. Chicken,16511 Pioneer Blvd,V,,False,False,33.88070616546754,-118.08287981833926
DwitGolMok,DwitGolMok,3275 Wilshire Blvd,V,,False,True,34.061952,-118.293904
E-Garden Restaurant,E-Garden Restaurant,681 S Western Ave,V,,False,True,34.06033800345412,-118.30958354857965
EAST GARDEN / EAST GARDEN,EAST GARDEN / EAST GARDEN | East Garden,750 N HILL ST STE F,V,FA0252680,False,True,34.06191874,-118.2399441
Enjoy Bowl Northridge,Enjoy Bowl Northridge,16952 Parthenia St,V,,False,True,34.22784369,-118.50163646
Everyday chickenday - La Crescenta,Everyday chickenday - La Crescenta,2401 Foothill Blvd,V,,False,False,34.219014,-118.230583
FEI XIANG GONG / FEI XIANG GONG,FEI XIANG GONG / FEI XIANG GONG | Fei Xiang Gong,356 S WESTERN AVE #203 -204,V,FA0275009,False,True,34.067367,-118.3090763
FENG MAO / FENG MAO,FENG MAO / FENG MAO | Feng Mao,3901 W OLYMPIC BLVD,O,FA0062025,False,True,34.05366175,-118.3197593
FIRE WOK / FIRE WOK,FIRE WOK / FIRE WOK | Begopa,1414 S AZUSA AVE,V,FA0307229,False,False,34.04846898,-117.906507
FOUNTAIN LA / FOUNTAIN LA,FOUNTAIN LA / FOUNTAIN LA | O Dae San Korean BBQ | Sanya Korean BBQ,2889 W OLYMPIC BLVD,V,FA0304838,True,True,34.05289098,-118.297199
FURUSATO BBQ RESTAURANT / FURUSATO BBQ RESTAURANT,FURUSATO BBQ RESTAURANT / FURUSATO BBQ RESTAURANT | Furusato BBQ,16410 S WESTERN AVE,V,FA0062440,True,False,33.88165104,-118.3087984
Food Court of City Center on 6th,Food Court of City Center on 6th,"within H-mart, 3500 W 6th St #100",V,,False,True,34.06322304,-118.29830881
Food Picnic Day,Food Picnic Day,3250 W Olympic Blvd,V,,False,True,34.052225320996236,-118.30850977671099
Foodshop,Foodshop,Vernon Ave.,V,,False,True,33.995376,-118.47337
G Station,G Station,2500 W 8th St,V,,False,True,34.056571582586905,-118.2824175660023
GAJU GIMBAP / GAJU GIMBAP,GAJU GIMBAP / GAJU GIMBAP,833 S WESTERN AVE UNIT 39,K,FA0241477,False,True,34.05735985,-118.3091229
GAM TU BOP / GAM TU BOP,GAM TU BOP / GAM TU BOP | Gam Tu Bop,132 N BRAND BLVD,V,FA0222519,False,False,34.14747774,-118.2549269
GAMARO / RESTAURANT,GAMARO / RESTAURANT | Mountain Restaurant,3470 W 6TH ST # 7,V,FA0402029,False,True,34.06355321,-118.2974862
GAYA TOFU & GRILL / GAYA TOFU & GRILL,GAYA TOFU & GRILL / GAYA TOFU & GRILL | ,4817 TORRANCE BLVD,O,FA0305493,False,False,33.83805799,-118.364817
GEBANG SIKDANG / HIBI BY KABUKI,GEBANG SIKDANG / HIBI BY KABUKI | Gebang Sikdang,3121 W OLYMPIC BLVD,V,FA0318476,False,True,34.052943999,-118.303940025
GENWA BEVERLY HILLS / GENWA BEVERLY HILLS,GENWA BEVERLY HILLS / GENWA BEVERLY HILLS | Genwa Korea BBQ,170 N LA CIENEGA BLVD,V,FA0297284,True,False,33.94993368,-118.3438809
GLEN ARDEN CLUB / GLEN ARDEN CLUB,GLEN ARDEN CLUB / GLEN ARDEN CLUB | Anoush BBQ,357 ARDEN AVE,V,FA0257319,True,False,34.15849751,-118.2604044
"GO FOODS WESTLA, INC / W L.A. BBQ CHICKEN","GO FOODS WESTLA, INC / W L.A. BBQ CHICKEN",2131 SAWTELLE BLVD,K,FA0299378,False,True,34.05921771,-118.3751344
GO HYANG JIB / GO HYANG JIB,GO HYANG JIB / GO HYANG JIB | Go Hyang Jib Korean,16441 PIONEER BLVD # F,V,FA0025145,False,False,33.88140241,-118.0827721
GOLTANG CHICKEN / GOLTANG CHICKEN,GOLTANG CHICKEN / GOLTANG CHICKEN | Gol Tong Chicken,361 S WESTERN AVE,V,FA0276081,False,True,34.067412,-118.3091442
GON JI AM LOS ANGELES CORPORATION / GON JI AM LOS ANGELES CORPORATION,GON JI AM LOS ANGELES CORPORATION / GON JI AM LOS ANGELES CORPORATION | Gon Ji Am Restaurant,4653 1/2 BEVERLY BLVD,V,FA0330884,False,True,34.076656,-118.311072
GOOK HWA HOUSE / GOOK HWA HOUSE,GOOK HWA HOUSE / GOOK HWA HOUSE | Gook Hwa House,2825 S DIAMOND BAR BLVD # 143,V,FA0062891,False,False,33.97363956,-117.8382135
GOOPOJIB / GOOPOJIB,GOOPOJIB / GOOPOJIB | Goopojib,3071 W 8TH ST,V,FA0156835,False,True,34.05789,-118.29382
GRANDMA KIMS FAMILY REST / GRANDMA KIMS FAMILY REST,GRANDMA KIMS FAMILY REST / GRANDMA KIMS FAMILY REST | Grandma Kim's Family Diner,8384 TOPANGA CANYON BLVD,V,FA0062946,True,True,34.22226091,-118.6057688
GUE JIP RESTAURANT THE PLACE / GUE JIP RESTAURANT THE PLACE,GUE JIP RESTAURANT THE PLACE / GUE JIP RESTAURANT THE PLACE | The Place Gu Jip Restaurant,15435 S WESTERN AVE # 106,V,FA0402237,False,False,33.890895,-118.3091834
GUI GUI 9292 BBQ / GUI GUI 9292 BBQ,GUI GUI 9292 BBQ / GUI GUI 9292 BBQ | BUGA Korean BBQ | Gui Gui 9292 KBBQ,18981 COLIMA RD,V,FA0352297,True,False,33.988685,-117.890999
GUNGJUNG SULRUNGTANG / GUNGJUNG SULRUNGTANG,GUNGJUNG SULRUNGTANG / GUNGJUNG SULRUNGTANG | Gung Jung Restaurant,19814 COLIMA RD,V,FA0315180,False,False,33.986748003,-117.86926601
Gaju Gimbap,Gaju Gimbap,450 S Western Ave,V,,False,True,34.06573439,-118.3084622
Gamagol Korean Restaurant,Gamagol Korean Restaurant,11900 South St,V,,False,False,33.858163790783934,-118.0793171274531
Gamja Wavi,Gamja Wavi,928 S Western Ave,V,,False,True,34.05516419,-118.30838093
Gamjatop,Gamjatop,416 E Las Tunas Dr,V,,False,False,34.10297573505854,-118.09480210134643
Go to Go Chicken,Go to Go Chicken,"Pepper Tree Square Shopping Center, 344 S Indian Hill Blvd",V,,False,False,34.08974583,-117.718207
Goat Restaurant aka Hanmijung,Goat Restaurant aka Hanmijung,4100 W Pico Blvd #12,V,,False,True,34.04748604,-118.32470185
Goobne Chicken,Goobne Chicken,,O,,False,False,33.8727699,-118.0728553
Goong Korean BBQ I,Goong Korean BBQ I,3600 Wilshire Blvd,V,,True,True,34.06101543,-118.30365101
Green House,Green House,1412 W Redondo Beach Blvd,V,,False,False,33.89103558652258,-118.30093258792489
Gwang Yang BBQ,Gwang Yang BBQ,3435 Wilshire Blvd Ste 123,V,,True,True,34.06198,-118.29850992
Gyenari,Gyenari,9450 Washington Blvd,V,,False,False,34.02295479844341,-118.39456527588014
H MART / H MART - DELI,H MART / H MART - DELI | K Food Story,20137 PIONEER BLVD,V,FA0239713,False,False,33.84753458,-118.0821042
HAE HWA RO / HAE HWA RO,HAE HWA RO / HAE HWA RO | Koguryo Pork BBQ & Shabu Shabu,545 S WESTERN AVE D,V,FA0401368,True,True,34.06396676,-118.3091291
HAEMARU / HAEMARU,HAEMARU / HAEMARU | Haemaru Sullungtang,3498 W 8TH ST,V,FA0312562,False,True,34.05775,-118.30639
HALGATTEOK / HALGATTEOK,HALGATTEOK / HALGATTEOK | Halgatteok Northridge,9020 RESEDA BLVD #102,V,FA0333206,False,True,34.234826,-118.535665
HAM HUNG RESTAURANT / HAM HUNG RESTAURANT,HAM HUNG RESTAURANT / HAM HUNG RESTAURANT | Ham Hung Restaurant,3109 W OLYMPIC BLVD STE #A,V,FA0016247,False,True,34.05264759,-118.3035097
HAMJI PARK / HAMJIPARK RESTAURANT,HAMJI PARK / HAMJIPARK RESTAURANT | Ham Ji Park,4135 W PICO BLVD,V,FA0399618,False,True,34.04776417,-118.3257531
HAN BAT SHUL LUNG TANG / HAN BAT SHUL LUNG TANG,HAN BAT SHUL LUNG TANG / HAN BAT SHUL LUNG TANG | Han Bat Shul Lung Tang,4163 W 5TH ST,V,FA0016264,False,True,34.06549384,-118.3094249
