FACILITY ID,FACILITY NAME,RECORD ID, PROGRAM NAME,PROGRAM ELEMENT,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY  STATE,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,OWNER ID,OWNER NAME,OWNER ADDRESS,OWNER CITY,OWNER STATE,OWNER ZIP
FA0002313,7-ELEVEN #189190,PR0042510,7-ELEVEN #189190,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",19259 SATICOY ST,RESEDA,CA,91335,34.208518200,-118.553027300,OW0025159,"MOTAZEDI,HOUSHANG",19259 SATICOY ST,RESEDA,CA,91335
FA0002316,7-ELEVEN #17644C,PR0009411,7-ELEVEN STORE #17644C,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2759 MONTROSE AVE,MONTROSE,CA,91020,34.216085400,-118.239639500,OW0026346,NRG CONVENIENCE STORES INC,PO BOX 219088,DALLAS,TX,75221
FA0002317,7-ELEVEN #13837D,PR0030610,7-ELEVEN #13837D,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",425 E BROADWAY,GLENDALE,CA,91205,34.146585040,-118.250359000,OW0026347,NRG CONVIENCE STORES INC,2759 MONTROSE AVE,MONTROSE,CA,91020
FA0002323,7-ELEVEN #17635E,PR0010486,7-ELEVEN #17635-E,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1647 SILVER LAKE BLVD,LOS ANGELES,CA,90026,34.089267300,-118.268810000,OW0031620,"SANDHU, MADHUSUDA S",PO BOX 219088,DALLAS,TX,75221
FA0002324,7-ELEVEN,PR0021166,7-ELEVEN,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13450 OSBORNE ST,PACOIMA,CA,91331,34.241793990,-118.426138200,OW0032289,"SETHI, JANG B",PO BOX 219088,DALLAS,TX,75221
FA0002328,7-ELEVEN #39023B,PR0040055,7-ELEVEN STORE 39023B,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4111 VENICE BLVD,LOS ANGELES,CA,90019,34.044330160,-118.326796900,OW0032658,"SHIN, JOHN H",20817 PIAZZA WAY,PORTER RANCH,CA,91326
FA0002331,7-ELEVEN #19959F,PR0034489,7-ELEVEN #19959F,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",20006 E ARROW HWY,COVINA,CA,91724,34.106370990,-117.863485500,OW0033025,"SINGH, BALDEV",PO BOX 219088,DALLAS,TX,75221
FA0002332,7-ELEVEN #14003C,PR0019621,7-ELEVEN #14003-C,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2887 VALLEY BLVD,WEST COVINA,CA,91792,34.002181790,-117.881620100,OW0033062,"SINGH, MANJIT",PO BOX 219088,DALLAS,TX,75221
FA0002335,7-ELEVEN #33154B,PR0045839,7-ELEVEN # 33154B,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",27602 NEWHALL RANCH RD,VALENCIA,CA,91355,34.436870920,-118.564597500,OW0033390,SOHOO INC,PO BOX 219088,DALLAS,TX,75221
FA0002344,THE GREAT ASHOKA,PR0003483,THE GREAT ASHOKA,1638,RESTAURANT (61-150) SEATS HIGH RISK,18614 PIONEER BLVD,ARTESIA,CA,90701,33.862334950,-118.081782800,OW0033033,"SINGH, DARSHIN",18614 PIONEER BLVD,ARTESIA,CA,90701
FA0002346,SMART & FINAL #372,PR0002518,SMART & FINAL #372,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",10893 SAN FERNANDO RD,PACOIMA,CA,91331,34.268038780,-118.424491700,OW0033212,SMART & FINAL STORES LLC,PO BOX 512377,LOS ANGELES,CA,90051
FA0002394,A & W MARKET,PR0004902,A & W MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1582 1/2 W VERNON AVE,LOS ANGELES,CA,90062,34.003585120,-118.306171800,OW0038905,"WILLIAMS,AHRO JR",1582 1/2 VERNON AVE,LOS ANGELES,CA,90062
FA0002404,WOODLAND HILLS COUNTRY CLUB,PR0023293,WOODLAND HILLS COUNTRY CLUB,1641,RESTAURANT (151 + ) SEATS HIGH RISK,21150 DUMETZ RD,WOODLAND HILLS,CA,91364,34.158313580,-118.591555300,OW0039218,WOODLAND HILLS COUNTRY CLUB,21150 DUMETZ DR,WOODLAND HILLS,CA,91364
FA0002414,#1 BUFFET,PR0029237,#1 BUFFET,1641,RESTAURANT (151 + ) SEATS HIGH RISK,14418 HAWTHORNE BLVD,LAWNDALE,CA,90260,33.900446570,-118.351762600,OW0014876,HARMONY LAND LLC #1 BUFFET,14418 HAWTHORNE BLVD,LAWNDALE,CA,90260
FA0002424,7-ELEVEN #18692,PR0029888,7-ELEVEN #18692,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2799 E PACIFIC COAST HWY,SIGNAL HILL,CA,90755,33.790122300,-118.159245000,OW0037648,VICHEA CORPORATION,PO BOX 219088,DALLAS,TX,75221
FA0002441,85*C BAKERY CAFE,PR0025449,85*C BAKERY CAFE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,2626 E GARVEY AVE S,WEST COVINA,CA,91791,34.070495900,-117.889191900,OW0183699,WINPIN 85 INVESTMENTS LLC,1415 MOONSTONE,BREA,CA,92821
FA0002450,888 SEAFOOD RESTAURANT,PR0035510,888 SEAFOOD RESTAURANT,1641,RESTAURANT (151 + ) SEATS HIGH RISK,8450 VALLEY BLVD STE #121,ROSEMEAD,CA,91770,34.080382630,-118.084927800,OW0007236,CHAUR JOW INC,8450 E VALLEY BLVD #121,ROSEMEAD,CA,91770
FA0002478,98TH DISCOUNT MARKET,PR0029036,98TH DISCOUNT MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9814 S FIGUEROA ST,LOS ANGELES,CA,90003,33.946826320,-118.282434500,OW0010987,"ELKHAIRE, KAHIR",9814 S FIGUEROA ST,LOS ANGELES,CA,90003
FA0002498,GRAND STAR,PR0016262,"GRAND STAR (THUR-SAT, 8PM-2AM)",1638,RESTAURANT (61-150) SEATS HIGH RISK,943 SUN MUN WAY,LOS ANGELES,CA,90012,34.065060560,-118.237459100,OW0029291,QUON BROS GRAND STAR INC,943 SUN MUN WAY,LOS ANGELES,CA,90012
FA0002513,SELECTA SUPERMARKET,PR0027300,SELECTA SUPERMARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",4364 W 3RD ST,LOS ANGELES,CA,90020,34.068822690,-118.309812800,OW0032150,SELECTA SUPERMARKET,4364 W 3RD ST,LOS ANGELES,CA,90020
FA0002515,FISHERMAN'S OUTLET,PR0019296,FISHERMAN'S OUTLET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",529 S CENTRAL AVE,LOS ANGELES,CA,90013,34.159359080,-118.501505800,OW0032685,"SHINBANE,BILL",1308 FACTORY PL #101-102,LOS ANGELES,CA,90021
FA0002521,SOUTH HILLS COUNTRY CLUB,PR0007488,SOUTH HILLS COUNTRY CLUB,1641,RESTAURANT (151 + ) SEATS HIGH RISK,2655 S CITRUS ST,WEST COVINA,CA,91791,34.056679170,-117.889765000,OW0033693,SOUTH HILL COUNTRY CLUB,2655 S CITRUS ST,WEST COVINA,CA,91791
FA0002535,THE BODY SHOP,PR0025537,THE BODY SHOP,1636,RESTAURANT (61-150) SEATS LOW RISK,8250 SUNSET BLVD,WEST HOLLYWOOD,CA,90069,34.096937410,-118.369179400,OW0035461,THE BODY SHOP,8250 SUNSET BLVD,WEST HOLLYWOOD,CA,90069
FA0002592,99 RANCH MARKET #7,PR0007918,99 RANCH MARKET #7 DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,1300 S GOLDEN WEST AVE,ARCADIA,CA,91007,34.123399360,-118.059615400,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002592,99 RANCH MARKET #7,PR0022367,99 RANCH MARKET #7 MEAT & SEAFOOD DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1300 S GOLDEN WEST AVE,ARCADIA,CA,91007,34.123399360,-118.059615400,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002592,99 RANCH MARKET #7,PR0026148,99 RANCH MARKET #7 BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1300 S GOLDEN WEST AVE,ARCADIA,CA,91007,34.123399360,-118.059615400,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002592,99 RANCH MARKET #7,PR0007096,99 RANCH MARKET #7,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1300 S GOLDEN WEST AVE,ARCADIA,CA,91007,34.123399360,-118.059615400,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002594,99 RANCH MARKET #18,PR0012099,MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1625 S AZUSA AVE,HACIENDA HEIGHTS,CA,91745,33.993224250,-117.933422900,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002594,99 RANCH MARKET #18,PR0024284,DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,1625 S AZUSA AVE,HACIENDA HEIGHTS,CA,91745,33.993224250,-117.933422900,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002594,99 RANCH MARKET #18,PR0037414,MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1625 S AZUSA AVE,HACIENDA HEIGHTS,CA,91745,33.993224250,-117.933422900,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002595,99 RANCH MARKET,PR0004935,DESIR BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,17713 PIONEER BLVD,ARTESIA,CA,90701,33.870091290,-118.082409000,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002595,99 RANCH MARKET,PR0022744,MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",17713 PIONEER BLVD,ARTESIA,CA,90701,33.870091290,-118.082409000,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002595,99 RANCH MARKET,PR0045774,HOT DELI,1635,RESTAURANT (31-60) SEATS HIGH RISK,17713 PIONEER BLVD,ARTESIA,CA,90701,33.870091290,-118.082409000,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002595,99 RANCH MARKET,PR0292738,VUA KHO BO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",17713 PIONEER BLVD,ARTESIA,CA,90701,33.870091290,-118.082409000,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002595,99 RANCH MARKET,PR0004359,MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",17713 PIONEER BLVD,ARTESIA,CA,90701,33.870091290,-118.082409000,OW0035124,"TAWA SUPERMARKET, INC",6281 REGIO AVE,BUENA PARK,CA,90620
FA0002597,99 - PLUS & BEAUTY SUPPLY,PR0006199,99 - PLUS & BEAUTY SUPPLY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8221 S NORMANDIE AVE,LOS ANGELES,CA,90044,33.964063940,-118.300465200,OW0005536,"BUTLER, HORACE",8221 S NORMANDIE,LOS ANGELES,CA,90044
FA0002607,A & A CHEVRON,PR0018544,A & A CHEVRON,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",17400 S WESTERN AVE,GARDENA,CA,90247,34.048890000,-118.465530000,OW0002890,ARAD OIL INC,17400 S WESTERN AVE,GARDENA,CA,90247
FA0002609,A & A GROCERY,PR0020154,A & A GROCERY,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1248 S GLENDALE AVE W,GLENDALE,CA,91205,34.074462320,-118.361587100,OW0034805,"TAGMAZIAN, SAMUEL ALEX",1248 S GLENDALE AVE #W,GLENDALE,CA,91205
FA0002627,A & N LIQUOR,PR0004018,A & N LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7831 S ALAMEDA ST,LOS ANGELES,CA,90001,33.967797720,-118.233526200,OW0001446,A & N LIQUOR MARKET INC,7831 S ALAMEDA ST,LOS ANGELES,CA,90001
FA0002629,A & S MARKET,PR0021238,A & S MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",10867 VENICE BLVD,LOS ANGELES,CA,90034,34.016751000,-118.410900700,OW0025283,MUJAHID UL HAQ,10867 VENICE BLVD,LOS ANGELES,CA,90034
FA0002634,A AND S LIQUOR,PR0010583,A AND S LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5745 TUJUNGA AVE,NORTH HOLLYWOOD,CA,91601,34.175239760,-118.379200900,OW0013140,"GHANEM, ADNAN",5745 TUJUNGA AVE,NORTH HOLLYWOOD,CA,91601
FA0002660,PHOENIX INN,PR0036073,PHOENIX INN,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 E VALLEY BLVD,ALHAMBRA,CA,91801,34.078551610,-118.120692900,OW0007043,"CHANG, TOM",208 E VALLEY BLVD,ALHAMBRA,CA,91801
FA0002740,AK'S DONUTS,PR0017537,AK'S DONUTS,1631,RESTAURANT (0-30) SEATS MODERATE RISK,15017 IMPERIAL HWY,LA MIRADA,CA,90638,33.917614540,-118.010717800,OW0039447,"YAM, THOUNG",15017 IMPERIAL HWY,LA MIRADA,CA,90638
FA0002751,AAA JUICE BAR,PR0045167,AAA JUICE BAR,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1820 N LONG BEACH BLVD STE F,COMPTON,CA,90221,33.908406540,-118.207897100,OW0026694,"OLIVA HERNANDEZ, JORGE",1820 N LONG BEACH BLVD STE F,COMPTON,CA,90221
FA0002756,ABARCA TACO PUB,PR0012665,ABARCA TACO PUB,1632,RESTAURANT (0-30) SEATS HIGH RISK,19705 COLIMA RD # A3,ROWLAND HEIGHTS,CA,91748,33.986241530,-117.872664700,OW0001523,"ABARCA, JESUS",19705 COLIMA RD # A3,ONTARIO,CA,91762
FA0002761,ABC DONUTS,PR0045001,ABC DONUTS,1631,RESTAURANT (0-30) SEATS MODERATE RISK,3027 N SAN FERNANDO RD UNIT 103,LOS ANGELES,CA,90065,34.114084570,-118.244764100,OW0026313,"NOUNG, SAING HOW",3027 N SAN FERNANDO RD UNIT 103,LOS ANGELES,CA,90065
FA0002774,ABE'S LIQUOR,PR0019975,ABE'S LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",122 SUMNER AVE,AVALON,CA,90704,33.343124100,-118.326448711,OW0008884,"COSTELLO, MARK",PO BOX 2159,AVALON,CA,90704
FA0002806,ACTON PLAZA LIQUOR,PR0034905,ACTON PLAZA LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3813 SIERRA HWY # 203,ACTON,CA,93510,34.492895130,-118.199120000,OW0024386,MICHAEL SATI,3807 SIERRA HWY # 2,ACTON,CA,93510
FA0002809,ZAPIEN'S SALSA GRILL,PR0039381,ZAPIEN'S SALSA GRILL,1638,RESTAURANT (61-150) SEATS HIGH RISK,6702 ROSEMEAD BLVD,PICO RIVERA,CA,90660,33.984649150,-118.095762700,OW0040157,ZAPIEN'S RESTAURANT GROUP IN,6702 ROSEMEAD BLVD,PICO RIVERA,CA,90660
FA0002888,ADAM LIQUOR,PR0036631,ADAM LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",255 E ADAMS BLVD,LOS ANGELES,CA,90011,34.023788320,-118.265698100,OW0001709,ADAMS LIQUOR & MARKET INC,255 E ADAMS BLVD,LOS ANGELES,CA,90011
FA0002905,ADELI TA MINI MARKET,PR0023673,ADELI TA MINI MARKET,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",4150 S AVALON BLVD,LOS ANGELES,CA,90011,34.207271570,-118.370520400,OW0027122,"PACHECO, LUIS",4150 S AVALON BLVD,LOS ANGELES,CA,90011
FA0002922,ADVENTURE COUNTY PARK,PR0023565,ADVENTURE COUNTY PARK,1636,RESTAURANT (61-150) SEATS LOW RISK,10130 GUNN AVE,WHITTIER,CA,90605,33.942532150,-118.036827400,OW0008920,LA COUNTY PARKS & RECREATION,10400 PIONEER BLVD STE 9,SANTA FE SPRINGS,CA,90670
FA0002923,AERO BISTRO-EMBASSY SUITES,PR0029181,AERO BISTRO-EMBASSY SUITES,1638,RESTAURANT (61-150) SEATS HIGH RISK,9801 AIRPORT BLVD,LOS ANGELES,CA,90045,33.946987593,-118.386263147,OW0003619,"BA LAX, LLC",9801 AIRPORT BLVD #100,LOS ANGELES,CA,90045
FA0002926,AFC SUSHI AT VONS #2832,PR0021880,AFC SUSHI AT VONS #2832,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1600 FOOTHILL BLVD,LA VERNE,CA,91750,34.115014420,-117.773684800,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,19700 MARINER AVE,TORRANCE,CA,90503
FA0002927,AFC SUSHI AT RALPH'S #22,PR0039435,AFC SUSHI AT RALPH'S #22,1632,RESTAURANT (0-30) SEATS HIGH RISK,645 W 9TH ST # 101,LOS ANGELES,CA,90015,33.736023370,-118.291149200,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,19700 MARINER AVE,TORRANCE,CA,90503
FA0002929,AFC SUSHI @ PAVILIONS #2813,PR0043810,AFC SUSHI @ PAVILIONS #2813,1632,RESTAURANT (0-30) SEATS HIGH RISK,29211 HEATHERCLIFF RD,MALIBU,CA,90265,34.020858660,-118.810094800,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,19700 MARINER AVE,TORRANCE,CA,90503
FA0002930,AFC SUSHI @ VONS #2598,PR0025228,AFC SUSHI @ VONS #2598,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3233 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.230672960,-118.249384900,OW0001761,ADVANCED FRESH CONCEPTS FRANCHISE CORP,19700 MARINER AVE,TORRANCE,CA,90503
FA0002938,AFT DECK SNACK BAR,PR0019151,AFT DECK SNACK BAR,1637,RESTAURANT (61-150) SEATS MODERATE RISK,13900 PALAWAN WAY,MARINA DEL REY,CA,90292,33.981827120,-118.451273200,OW0009650,DEL REY YACHT CLUB,13900 PALWAN WY,MARINA DEL REY,CA,90292
FA0002949,AGUA AQUI,PR0018104,AGUA AQUI,1631,RESTAURANT (0-30) SEATS MODERATE RISK,7404 STATE ST,HUNTINGTON PARK,CA,90255,33.970827700,-118.209619800,OW0027322,"PALENCIA, ERIKA J",7404 STATE ST,HUNTINGTON PARK,CA,90255
FA0002986,NO VACANCY,PR0036836,NO VACANCY,1637,RESTAURANT (61-150) SEATS MODERATE RISK,6541 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.101749420,-118.332400200,OW0016423,"HOUSTON, MARK P",6541 HOLLYWOOD BLVD #202,LOS ANGELES,CA,90028
FA0002998,1ST STREET BURGERS,PR0002865,1ST STREET BURGERS,1632,RESTAURANT (0-30) SEATS HIGH RISK,3737 E 1ST ST,LOS ANGELES,CA,90063,34.036216710,-118.185391100,OW0027536,"PAPAVASILION,SOTIRIOS&ANDREW",3737 E 1 ST,LOS ANGELES,CA,90063
FA0003003,208 RODEO,PR0005062,208 RODEO,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N RODEO DR,BEVERLY HILLS,CA,90210,34.067580680,-118.400818900,OW0030432,RODBRA INC,208 N RODEO DRIVE,BEVERLY HILLS,CA,90210
FA0003003,208 RODEO,PR0035671,208 RODEO PREP ROOM,1632,RESTAURANT (0-30) SEATS HIGH RISK,208 N RODEO DR,BEVERLY HILLS,CA,90210,34.067580680,-118.400818900,OW0030432,RODBRA INC,208 N RODEO DRIVE,BEVERLY HILLS,CA,90210
FA0003019,24 HOUR FITNESS CLUB #916,PR0031311,24 HOUR FITNESS CLUB #916,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",110 TOWNE CENTER DR,COMPTON,CA,90220,33.877952290,-118.221025300,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003020,24 HOUR FITNESS,PR0014318,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1220 W AVENUE K,LANCASTER,CA,93534,34.673383670,-118.152965700,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003021,24 HOUR FITNESS,PR0009868,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1530 W WEST COVINA PKWY,WEST COVINA,CA,91790,34.069661290,-117.940402700,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003022,24 HOUR FITNESS,PR0036891,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1601 PACIFIC COAST HWY STE 100,HERMOSA BEACH,CA,90254,33.866937220,-118.394143800,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003023,24 HOUR FITNESS #882,PR0002533,24 HOUR FITNESS #882,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1903 W EMPIRE AVE,BURBANK,CA,91504,34.192559220,-118.331709800,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003024,24 HOUR FITNESS,PR0039120,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2180 LINCOLN AVE # BLDG4,ALTADENA,CA,91001,34.182765080,-118.159664700,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003025,24 HOUR FITNESS,PR0012843,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5300 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91601,34.167148430,-118.375711200,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003026,24 HOUR FITNESS-CLUB 904,PR0035693,24 HOUR FITNESS-CLUB 904,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6653 FALLBROOK AVE,WEST HILLS,CA,91307,34.191506210,-118.623534300,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003027,24 HOUR FITNESS CLUB #192,PR0026630,24 HOUR FITNESS CLUB #192,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",945 E DOMINGUEZ ST,CARSON,CA,90746,33.841077850,-118.258462000,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018
FA0003036,AHAL ZAD PETRO,PR0026068,AHAL ZAD PETRO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1355 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,CA,90037,34.011057340,-118.299690200,OW0031903,"SAYARI, FARHAD",1355 MARTIN LUTHER KING BLVD,LOS ANGELES,CA,90037
FA0003039,AHORRO MINI MARKET,PR0041763,AHORRO MINI MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",21415 WYANDOTTE ST,CANOGA PARK,CA,91303,34.202958990,-118.598294600,OW0023299,"MARCIAL, WALTER",21415 WYANDOTTE ST,CANOGA PARK,CA,91303
FA0003057,AKBAR,PR0028652,AKBAR,1633,RESTAURANT (31-60) SEATS LOW RISK,4356 W SUNSET BLVD,LOS ANGELES,CA,90029,34.095642560,-118.284281900,OW0001943,AKBAR DELUXE,4344 FOUNTAIN AVE SUITE E,LOS ANGELES,CA,90026
FA0003061,AL & HAMRA HALAL CAFE,PR0006658,AL & HAMRA HALAL CAFE,1632,RESTAURANT (0-30) SEATS HIGH RISK,2515 ARTESIA BLVD STE #C,REDONDO BEACH,CA,90278,33.872938610,-118.365009100,OW0032795,SIDDIQUI FOOD INC,2515 ARTESIA BLVD,REDONDO BEACH,CA,90278
FA0003063,AL AND BEAS RESTAURANT,PR0029322,AL AND BEAS RESTAURANT,1632,RESTAURANT (0-30) SEATS HIGH RISK,2025 E 1ST ST,LOS ANGELES,CA,90033,34.045184330,-118.214050700,OW0006250,CARREON ALBERT,2025 E 1ST ST,LOS ANGELES,CA,90033
FA0003064,AL LARSON BOAT MARINA,PR0017376,AL LARSON BOAT MARINA,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1046 S SEASIDE AVE,SAN PEDRO,CA,90731,33.732314600,-118.268493500,OW0038336,"WALL, GEORGE",1046 S SEA SIDE,SAN PEDRO,CA,90731
FA0003067,AL WATAN RESTAURANT,PR0028629,AL WATAN RESTAURANT,1635,RESTAURANT (31-60) SEATS HIGH RISK,13611 INGLEWOOD AVE,HAWTHORNE,CA,90250,33.908470510,-118.361440100,OW0025313,"MUMTAZ, MOHD",13611 INGLEWOOD AVE,HAWTHORNE,CA,90250
FA0003072,ALAMEDA MARKET,PR0036892,ALAMEDA MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4501 S ALAMEDA ST # M2,LOS ANGELES,CA,90058,34.248574010,-118.535617000,OW0017508,JD MARKET INC,9506 LA REINA AVE,DOWNEY,CA,90240
FA0003090,ALBERT'S MEXICAN FOOD,PR0007483,ALBERT'S MEXICAN FOOD,1635,RESTAURANT (31-60) SEATS HIGH RISK,11543 FIRESTONE BLVD,NORWALK,CA,90650,33.916147380,-118.087957400,OW0011337,"ESTRADA, MANUEL H",11543 FIRESTONE BLVD,NORWALK,CA,90652
FA0003091,ALBERT'S MEXICAN FOOD,PR0010607,ALBERT'S MEXICAN FOOD,1632,RESTAURANT (0-30) SEATS HIGH RISK,11610 IMPERIAL HWY,NORWALK,CA,90650,33.916777090,-118.085919600,OW0011338,"ESTRADA, MARIA ROSA",11610 IMPERIAL HWY,NORWALK,CA,90650
FA0003110,ALBERTSONS #108,PR0001226,ALBERTSON'S #108 - DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,1735 ARTESIA BLVD,GARDENA,CA,90247,33.874121270,-118.308076900,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808
FA0003110,ALBERTSONS #108,PR0026120,ALBERTSON'S #108 - MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1735 ARTESIA BLVD,GARDENA,CA,90247,33.874121270,-118.308076900,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808
FA0003110,ALBERTSONS #108,PR0044009,ALBERTSON'S #108 - BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1735 ARTESIA BLVD,GARDENA,CA,90247,33.874121270,-118.308076900,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808
FA0003110,ALBERTSONS #108,PR0209147,ALBERTSON'S #108 - MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1735 ARTESIA BLVD,GARDENA,CA,90247,33.874121270,-118.308076900,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808
